event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident
evt_5e7e1214,ZONE_C02,-1.94932,34.8743,23.3,52.3,,37,19370.0,18543.8,15062.8,1473.7,6,10,Dry,Zebra,6,0.21,0
evt_3d541f60,ZONE_D02,-1.82603,34.86832,24.8,56.6,1.9,38,18706.9,8125.8,24256.6,1417.8,7,10,Dry,Buffalo,1,0.21,0
evt_0e6c623d,ZONE_E05,-1.67265,35.4848,28.0,48.3,0.0,33,69760.5,66635.1,12413.8,1288.1,9,10,Dry,Buffalo,14,0.15,0
evt_1b0784d2,ZONE_D03,-1.88327,35.09848,27.1,46.0,0.0,37,44287.7,34440.4,16977.5,1429.7,9,10,Dry,Buffalo,1,0.26,0
evt_89dd8085,ZONE_B04,-2.28667,35.12056,29.7,42.6,0.0,21,1746.0,13069.0,34577.2,1417.9,10,10,Dry,Zebra,1,0.26,0
evt_ffa0db60,ZONE_A04,-2.35867,35.15112,32.7,43.7,0.0,30,6526.8,18459.7,43272.6,1356.0,12,10,Dry,Elephant,0,0.25,0
evt_d391aa33,ZONE_D02,-1.77805,34.82616,29.4,43.4,0.0,42,14047.6,3796.4,31342.5,1347.0,12,10,Dry,Buffalo,1,0.17,0
evt_91b5186a,ZONE_C03,-1.99154,34.98327,31.9,42.3,0.0,36,31480.0,29469.7,2083.4,1568.9,13,10,Dry,Lion,3,0.22,0
evt_11030106,ZONE_B03,-2.22062,35.08079,30.6,37.4,0.0,38,8888.2,13442.7,26122.3,1461.7,13,10,Dry,Zebra,3,0.24,0
evt_35457a97,ZONE_C04,-2.08408,35.17862,30.4,37.3,0.8,35,24016.3,13107.0,21941.0,1434.3,15,10,Dry,Elephant,6,0.15,0
evt_e236a377,ZONE_C03,-1.92245,35.03757,29.5,35.9,0.0,32,37521.2,29706.6,9581.3,1569.5,16,10,Dry,Zebra,3,0.23,0
evt_1e2f2e6a,ZONE_D05,-1.72812,35.42668,28.5,42.0,0.0,34,63597.2,58204.6,14551.2,1304.7,17,10,Dry,Buffalo,16,0.25,0
evt_62827894,ZONE_D05,-1.75506,35.36792,31.6,44.5,0.0,39,60603.5,52876.9,17607.1,1289.0,17,10,Dry,Zebra,16,0.24,0
evt_355d985f,ZONE_A01,-2.32906,34.6817,27.7,42.4,1.9,22,2204.7,27040.0,12025.6,1263.8,17,10,Dry,Zebra,18,0.31,0
evt_58713d47,ZONE_C02,-1.92082,34.77644,27.2,48.9,0.0,32,8538.6,13686.9,26358.3,1484.1,18,10,Dry,Buffalo,6,0.16,0
evt_7f972652,ZONE_C03,-2.02804,34.99759,27.9,45.7,4.9,33,30252.7,29521.0,3129.6,1548.2,18,10,Dry,Lion,3,0.17,0
evt_8365f705,ZONE_E04,-1.647,35.28481,26.6,47.6,0.0,33,65002.9,56506.2,13828.7,1311.1,19,10,Dry,Zebra,15,0.12,0
evt_2e7f923c,ZONE_A04,-2.34887,35.20709,23.7,51.4,0.0,29,5492.2,16571.8,45103.3,1341.7,21,10,Dry,Zebra,0,0.38,0
evt_95ad3c57,ZONE_C04,-1.95311,35.29884,22.9,56.3,0.0,38,38573.4,29568.3,33617.0,1395.3,22,10,Dry,Zebra,6,0.29,0
evt_91ce0df7,ZONE_D03,-1.72855,34.99924,23.0,60.0,0.0,32,33261.8,23526.1,30184.4,1373.2,23,10,Dry,Zebra,1,0.3,0
evt_8d7887c7,ZONE_B03,-2.22068,35.06978,23.3,60.0,0.0,38,8822.1,14650.6,25734.2,1462.6,23,10,Dry,Zebra,3,0.36,0
evt_bb617f58,ZONE_C03,-1.97702,35.08583,20.9,59.5,0.0,34,35920.1,27851.8,9874.2,1529.6,0,10,Dry,Buffalo,3,0.36,0
evt_c06df6b8,ZONE_A04,-2.36229,35.10359,20.9,61.0,0.0,34,6992.6,20985.5,41896.7,1392.7,0,10,Dry,Zebra,0,0.33,0
evt_5a3064fe,ZONE_B04,-2.26552,35.18181,18.7,59.9,0.0,31,3943.9,7561.2,35775.1,1319.4,1,10,Dry,Elephant,1,0.37,0
evt_44088eed,ZONE_D02,-1.74773,34.80652,20.0,60.6,0.0,38,11843.6,5857.1,35344.0,1395.3,1,10,Dry,Buffalo,1,0.32,0
evt_3341e772,ZONE_E01,-1.68073,34.53241,19.6,58.5,0.0,37,18629.7,32563.8,62935.5,1309.2,2,10,Dry,Zebra,0,0.31,0
evt_ce822931,ZONE_B02,-2.26629,34.75284,19.9,69.7,0.0,33,3850.7,25106.1,22569.8,1360.4,2,10,Dry,Zebra,22,0.33,0
evt_60818d62,ZONE_D02,-1.70657,34.87174,22.3,57.2,0.0,38,19089.7,13095.9,35606.2,1363.9,3,10,Dry,Zebra,1,0.32,0
evt_4ad13842,ZONE_C05,-2.05626,35.35765,22.1,58.2,0.0,30,27103.2,23713.6,40232.7,1317.1,4,10,Dry,Elephant,7,0.32,0
evt_c234fa89,ZONE_C03,-1.94761,35.05338,20.2,57.7,0.0,35,39184.4,32450.5,8314.1,1490.7,4,10,Dry,Zebra,3,0.39,0
evt_d9607471,ZONE_B03,-2.15106,35.06113,21.5,57.7,0.0,35,16599.8,16361.8,18118.5,1505.1,5,10,Dry,Zebra,3,0.17,0
evt_929bcba5,ZONE_E02,-1.52052,34.81235,21.7,57.9,0.0,32,12487.9,31107.2,57250.1,1321.7,5,10,Dry,Zebra,7,0.16,0
evt_c9aa71c1,ZONE_A04,-2.35127,35.264,24.7,57.4,0.0,34,5785.6,18261.4,48847.8,1327.3,6,10,Dry,Elephant,0,0.22,0
evt_ff9a9c9a,ZONE_E01,-1.6831,34.52869,21.7,54.2,0.0,35,19041.2,32837.0,63130.0,1288.9,6,10,Dry,Lion,0,0.26,0
evt_f3b1ad33,ZONE_D02,-1.78982,34.7509,25.5,53.9,0.0,34,5675.7,5572.9,36229.1,1407.7,7,10,Dry,Buffalo,1,0.16,0
evt_3292dff7,ZONE_D02,-1.76855,34.82758,25.4,54.9,0.0,32,14183.9,4650.6,32086.6,1423.8,7,10,Dry,Zebra,1,0.22,0
evt_3ac6ba53,ZONE_C01,-2.08781,34.5193,25.4,53.3,0.0,34,20084.7,9069.6,35853.8,1293.4,8,10,Dry,Elephant,1,0.21,0
evt_609ae831,ZONE_B03,-2.29992,35.08822,27.2,46.0,0.0,17,401.7,16664.0,34760.4,1339.8,9,10,Dry,None Detected,3,0.38,0
evt_11ad0197,ZONE_C04,-1.94793,35.10773,31.3,44.9,0.0,34,39152.0,29845.9,13298.2,1507.7,10,10,Dry,Zebra,6,0.12,0
evt_ed8728d6,ZONE_A04,-2.31304,35.111,30.1,45.0,0.0,23,1456.5,15993.0,36928.9,1411.4,12,10,Dry,Elephant,0,0.27,1
evt_a3adb696,ZONE_B01,-2.29897,34.58135,31.3,39.7,0.0,16,118.9,22221.1,11423.7,1331.2,13,10,Dry,None Detected,29,0.37,0
evt_0015f867,ZONE_C03,-1.97288,35.01606,32.4,40.5,0.0,39,35125.7,30759.0,3504.0,1619.5,13,10,Dry,Buffalo,3,0.16,0
evt_784adaf3,ZONE_C03,-1.90687,35.03171,32.6,39.4,0.0,39,36864.6,28361.5,10938.7,1507.7,14,10,Dry,Buffalo,3,0.18,0
evt_771fd244,ZONE_D02,-1.73893,34.86333,30.7,48.0,0.0,31,18165.3,9780.5,32763.1,1400.0,14,10,Dry,Buffalo,1,0.2,0
evt_3281af66,ZONE_E02,-1.53392,34.72699,32.9,40.2,0.0,31,3096.0,30679.2,60054.8,1302.0,15,10,Dry,Zebra,7,0.23,0
evt_3b659460,ZONE_B03,-2.27954,35.07165,32.0,44.2,0.0,24,2275.1,16780.6,32087.1,1417.3,16,10,Dry,Elephant,3,0.24,0
evt_26125a0a,ZONE_C03,-2.00036,34.9662,29.4,44.6,0.0,34,29602.5,28939.9,3756.0,1546.2,17,10,Dry,Buffalo,3,0.14,0
evt_757ba470,ZONE_A04,-2.35378,35.16564,28.1,49.4,0.0,36,6042.8,17520.4,43430.9,1356.5,17,10,Dry,Zebra,0,0.24,0
evt_209cda8a,ZONE_D02,-1.8047,34.81296,28.6,47.9,0.0,52,12555.5,1532.4,30061.1,1452.9,18,10,Dry,Zebra,1,0.24,0
evt_7941599e,ZONE_D03,-1.88621,35.04149,27.4,43.0,0.0,35,37951.9,28499.2,13467.1,1473.6,18,10,Dry,Zebra,1,0.22,0
evt_15cfa966,ZONE_D01,-1.75362,34.67761,27.7,43.1,0.0,32,2670.7,14546.9,45102.2,1284.7,19,10,Dry,Zebra,7,0.17,0
evt_74b39fdf,ZONE_A03,-2.45753,34.94823,27.6,49.7,0.0,37,17516.8,40031.1,39211.8,1342.3,19,10,Dry,Zebra,6,0.26,0
evt_4e9c4a20,ZONE_A03,-2.49157,35.09679,26.2,47.9,0.0,38,21309.0,34389.6,55708.2,1381.5,20,10,Dry,Zebra,6,0.36,0
evt_126a9e2e,ZONE_D02,-1.82083,34.80567,24.1,51.6,0.0,47,11761.6,2400.5,29382.0,1386.2,21,10,Dry,Zebra,1,0.36,0
evt_05112b24,ZONE_A04,-2.33427,35.16663,25.0,55.6,0.0,34,3886.0,15384.0,41525.7,1395.5,21,10,Dry,Zebra,0,0.41,0
evt_be4309b0,ZONE_B03,-2.28675,35.03562,25.7,48.9,0.0,23,1574.3,20655.7,32130.3,1394.7,21,10,Dry,Zebra,3,0.48,0
evt_f0ecd3d6,ZONE_D02,-1.71899,34.78302,25.7,53.3,0.0,32,9247.9,9203.1,39469.4,1335.2,21,10,Dry,Buffalo,1,0.29,0
evt_32be1dd5,ZONE_D02,-1.82225,34.73709,20.8,49.2,0.0,30,4148.9,7417.2,35275.5,1401.6,22,10,Dry,Buffalo,1,0.33,0
evt_5959c966,ZONE_D02,-1.73901,34.8431,22.1,54.9,0.0,34,15917.9,8302.8,33856.5,1344.1,23,10,Dry,Zebra,1,0.36,0
evt_ea50f999,ZONE_C03,-1.96322,35.0595,21.7,60.1,6.6,37,37460.1,30609.6,7774.9,1581.5,1,10,Dry,Elephant,3,0.43,0
evt_faab9b4f,ZONE_C03,-1.97447,34.90386,21.7,56.0,0.0,30,22662.2,22574.5,11054.2,1515.3,2,10,Dry,Zebra,3,0.37,0
evt_395da35b,ZONE_C05,-2.02757,35.41114,19.0,56.2,0.0,38,30303.5,30299.8,45791.4,1291.6,2,10,Dry,Buffalo,7,0.29,0
evt_5cbbdae1,ZONE_D03,-1.82749,35.02009,22.1,66.2,0.0,38,35574.8,24651.2,19311.8,1514.7,2,10,Dry,Elephant,1,0.39,0
evt_5bc4e687,ZONE_D02,-1.84419,34.7795,22.3,65.2,0.0,35,8840.3,5416.1,30011.3,1429.4,4,10,Dry,Zebra,1,0.34,0
evt_2f4c8007,ZONE_C02,-2.02081,34.8995,21.0,57.6,0.0,34,22196.7,26928.0,11405.0,1519.0,4,10,Dry,Buffalo,6,0.27,0
evt_05f45771,ZONE_E03,-1.56229,34.92581,25.4,56.8,0.0,31,25099.9,29903.4,49365.0,1358.5,7,10,Dry,Zebra,6,0.18,0
evt_c3040d2e,ZONE_A01,-2.33854,34.65685,25.7,53.8,0.0,30,4344.4,27266.4,9305.8,1246.1,7,10,Dry,Elephant,18,0.17,0
evt_cb0d3ac6,ZONE_C01,-1.99032,34.68591,27.5,49.7,0.0,20,1567.1,15487.9,34920.9,1363.6,8,10,Dry,Zebra,1,0.22,0
evt_7a09bfe0,ZONE_B04,-2.28902,35.10986,27.3,50.7,0.0,25,1248.9,14082.0,34378.3,1459.9,10,10,Dry,Zebra,1,0.31,1
evt_863fa582,ZONE_D02,-1.75003,34.77733,27.8,44.9,0.0,35,8613.2,6101.0,37215.4,1377.1,10,10,Dry,Elephant,1,0.25,0
evt_dfc4838e,ZONE_A02,-2.45049,34.89862,29.6,45.1,0.0,32,16767.3,43554.7,33646.9,1306.9,11,10,Dry,Elephant,26,0.24,0
evt_f66871af,ZONE_C03,-2.05942,35.02394,30.6,38.5,0.0,30,26761.4,25041.7,7122.7,1545.9,12,10,Dry,Zebra,3,0.19,0
evt_59373bda,ZONE_C03,-1.99793,35.06766,30.1,40.8,0.0,35,33591.7,26854.1,7522.2,1504.8,12,10,Dry,Zebra,3,0.15,0
evt_fd95d917,ZONE_B03,-2.24603,35.06763,33.3,45.8,0.0,36,6015.7,15572.7,28371.0,1458.7,12,10,Dry,Buffalo,3,0.14,0
evt_86e17c8b,ZONE_B03,-2.18079,34.99021,31.1,44.4,0.0,38,13256.1,23408.5,20131.9,1441.0,13,10,Dry,Buffalo,3,0.23,0
evt_d477cd18,ZONE_A04,-2.30532,35.11033,31.0,43.1,0.0,14,628.4,15375.6,36095.3,1330.3,14,10,Dry,None Detected,0,0.34,0
evt_c5729dd7,ZONE_A04,-2.35995,35.11205,32.6,40.1,0.0,39,6665.6,20292.6,41916.0,1361.0,14,10,Dry,Zebra,0,0.2,0
evt_ae60d744,ZONE_D02,-1.7782,34.84695,30.3,41.8,0.0,36,16353.6,5753.8,29959.8,1433.8,17,10,Dry,Zebra,1,0.24,0
evt_172fb597,ZONE_B02,-2.29166,34.88791,31.4,38.5,0.0,18,927.8,36142.6,34181.0,1404.0,17,10,Dry,None Detected,22,0.34,0
evt_69ed6edb,ZONE_E04,-1.62523,35.16047,30.1,39.9,0.0,34,51182.2,44529.0,26771.4,1302.4,17,10,Dry,Zebra,15,0.13,0
evt_fe86b5da,ZONE_C04,-2.02605,35.2173,30.0,44.8,0.0,31,30463.6,19437.6,24321.3,1403.0,17,10,Dry,Zebra,6,0.26,0
evt_57253270,ZONE_A05,-2.34651,35.42692,28.8,37.6,0.0,33,5258.4,30018.0,61113.6,1237.3,17,10,Dry,Elephant,7,0.14,0
evt_a883e396,ZONE_A04,-2.31168,35.14885,30.6,42.4,0.0,25,1380.4,13656.9,38401.5,1390.1,18,10,Dry,Buffalo,0,0.37,0
evt_fdc832bf,ZONE_A03,-2.34969,35.02359,23.0,49.9,0.0,33,5580.5,25714.7,38972.4,1380.6,21,10,Dry,Zebra,6,0.34,1
evt_f0e8e478,ZONE_B03,-2.26744,35.09704,22.2,59.8,0.0,35,3666.3,13678.7,31632.6,1413.4,22,10,Dry,Buffalo,3,0.42,1
evt_86673f14,ZONE_D03,-1.79865,35.08936,21.7,56.4,0.0,35,43281.5,32160.0,24492.6,1417.6,22,10,Dry,Buffalo,1,0.29,0
evt_ce4aa836,ZONE_B03,-2.299,35.09857,22.7,54.1,0.0,22,756.0,15754.3,35004.8,1325.0,22,10,Dry,Zebra,3,0.55,1
evt_5028fe51,ZONE_B03,-2.28297,35.01009,21.8,57.2,0.0,27,1893.1,23030.0,31485.3,1373.1,23,10,Dry,Buffalo,3,0.36,1
evt_151592b7,ZONE_E03,-1.62326,34.94551,23.0,66.0,0.0,31,27289.2,25452.1,42327.2,1387.7,1,10,Dry,Zebra,6,0.39,0
evt_d131c665,ZONE_C03,-2.06152,35.02071,19.9,54.4,0.6,31,26540.1,25178.9,7218.0,1551.2,1,10,Dry,Elephant,3,0.32,0
evt_e0d97382,ZONE_C03,-2.00527,34.94837,21.2,56.6,0.0,38,27606.2,28157.7,5767.1,1499.5,1,10,Dry,Zebra,3,0.41,0
evt_c6bcedcf,ZONE_B03,-2.29878,35.06868,21.2,56.4,0.0,12,334.5,18263.4,34088.1,1377.7,1,10,Dry,None Detected,3,0.5,1
evt_e8884d3b,ZONE_D03,-1.8237,35.00917,22.0,55.0,0.0,32,34362.0,23395.8,19629.8,1474.3,1,10,Dry,Zebra,1,0.37,0
evt_df1c2a3b,ZONE_B05,-2.27221,35.3308,23.1,56.5,0.0,34,3159.5,16603.5,47616.0,1334.0,1,10,Dry,Zebra,5,0.42,1
evt_eb3554cf,ZONE_C02,-1.98207,34.89747,22.2,62.4,0.0,40,21961.6,22961.3,11566.7,1465.8,2,10,Dry,Buffalo,6,0.36,0
evt_d679de76,ZONE_D02,-1.84339,34.78287,21.3,55.3,0.0,39,9218.2,5186.6,29758.0,1390.2,2,10,Dry,Buffalo,1,0.4,0
evt_ad0cd2f0,ZONE_A03,-2.30648,35.02671,19.2,60.2,0.0,21,840.7,22603.3,34207.5,1363.4,3,10,Dry,Zebra,6,0.51,1
evt_427d777e,ZONE_D02,-1.77261,34.79597,20.4,59.5,0.0,35,10697.1,3077.9,33962.3,1387.4,3,10,Dry,Zebra,1,0.31,0
evt_5eea604b,ZONE_E03,-1.50599,34.91683,24.9,59.2,0.0,31,24111.3,35176.8,54714.1,1322.8,5,10,Dry,Lion,6,0.25,0
evt_d6051d88,ZONE_D02,-1.82246,34.72251,26.2,49.2,0.0,30,2541.9,8967.4,36616.4,1355.9,7,10,Dry,Rhino,1,0.22,1
evt_6c5afbe9,ZONE_D02,-1.75934,34.82205,24.8,48.5,0.0,35,13581.3,5142.7,33274.8,1408.7,8,10,Dry,Lion,1,0.23,0
evt_91973a0c,ZONE_D03,-1.70902,34.91253,26.9,49.1,0.0,30,23627.7,16085.9,33784.5,1436.2,9,10,Dry,Lion,1,0.21,0
evt_613c0646,ZONE_B03,-2.19507,35.03172,27.8,48.2,0.0,37,11667.8,18706.5,21975.7,1537.5,9,10,Dry,Zebra,3,0.14,0
evt_44a21f4c,ZONE_C01,-1.92608,34.65875,26.2,41.9,0.0,32,4592.7,20411.6,38803.7,1339.1,9,10,Dry,Buffalo,1,0.19,0
evt_7c8dd387,ZONE_A03,-2.32143,35.07744,29.6,41.3,0.0,29,2474.4,19176.8,36762.3,1377.3,11,10,Dry,Zebra,6,0.26,0
evt_6e0b63ba,ZONE_C03,-1.97722,34.96733,29.1,44.2,0.0,35,29720.7,27094.7,4427.2,1507.7,11,10,Dry,Elephant,3,0.15,0
evt_bdaf5dd0,ZONE_B04,-2.28699,35.14356,31.9,40.2,0.0,20,1790.8,11527.3,35676.7,1365.0,13,10,Dry,Zebra,1,0.21,0
evt_4bc834d2,ZONE_D02,-1.77489,34.75513,29.6,36.8,0.0,36,6219.1,5715.3,36974.6,1412.5,15,10,Dry,Zebra,1,0.2,0
evt_d2e09d1b,ZONE_B03,-2.26412,35.05039,30.8,42.9,0.0,34,3989.9,18088.3,29898.1,1336.2,16,10,Dry,Buffalo,3,0.16,0
evt_32667397,ZONE_A02,-2.39917,34.73877,30.2,36.2,0.0,29,4309.0,36665.4,15416.9,1308.9,16,10,Dry,Elephant,26,0.24,0
evt_f3bc76ae,ZONE_D02,-1.8032,34.70481,28.9,41.7,0.0,21,625.0,10585.9,39434.6,1363.7,16,10,Dry,Zebra,1,0.41,0
evt_16ca35d4,ZONE_C03,-2.00506,34.9292,29.0,45.6,0.0,32,25476.2,26945.3,7888.3,1488.1,17,10,Dry,Zebra,3,0.12,0
evt_390c88f7,ZONE_C03,-1.98318,34.97615,29.1,41.9,0.0,34,30697.3,28251.5,3243.3,1583.2,17,10,Dry,Zebra,3,0.22,0
evt_00581a09,ZONE_D02,-1.70157,34.81329,29.0,45.1,0.0,35,12594.3,11043.8,39137.6,1373.5,17,10,Dry,Zebra,1,0.23,0
evt_e95d872a,ZONE_C03,-1.96765,34.97925,26.4,47.9,0.0,33,31033.1,27282.7,4273.0,1545.0,19,10,Dry,Rhino,3,0.13,0
evt_ded66e7d,ZONE_A03,-2.38124,35.08082,28.1,46.4,0.0,35,9093.8,24114.2,43332.9,1370.4,19,10,Dry,Buffalo,6,0.2,0
evt_b407d648,ZONE_A02,-2.48692,34.8912,25.3,50.0,1.4,37,20788.6,46850.1,33764.0,1290.0,20,10,Dry,Elephant,26,0.37,0
evt_52556af9,ZONE_A05,-2.31154,35.31559,25.3,46.7,0.4,24,1285.7,17853.9,49292.2,1345.7,21,10,Dry,Zebra,7,0.46,0
evt_823ae8b3,ZONE_D02,-1.792,34.70907,22.7,60.5,0.0,26,1226.4,10145.2,39753.3,1363.7,22,10,Dry,Zebra,1,0.49,1
evt_a3b25076,ZONE_C03,-1.99541,35.05751,23.8,52.7,0.0,39,33876.2,27716.9,6411.0,1553.3,22,10,Dry,Zebra,3,0.32,0
evt_6fa5a476,ZONE_B03,-2.11237,34.99417,21.8,57.2,0.0,40,20869.7,24860.4,12511.2,1494.6,0,10,Dry,Elephant,3,0.33,0
evt_df027509,ZONE_C03,-1.98309,35.0394,21.8,59.3,8.3,36,35252.5,30003.7,4765.4,1518.9,1,10,Dry,Buffalo,3,0.41,0
evt_6b6e17a7,ZONE_A01,-2.48489,34.5591,21.4,58.6,0.0,34,15664.3,43038.7,10476.5,1235.8,1,10,Dry,Zebra,18,0.37,0
evt_b6a85537,ZONE_D02,-1.7623,34.87124,18.3,63.8,0.0,32,19034.9,8958.9,30056.1,1380.4,1,10,Dry,Elephant,1,0.32,0
evt_d40c8a5f,ZONE_C03,-1.99967,34.97952,19.9,59.9,0.0,32,31081.3,29849.1,2276.7,1563.7,2,10,Dry,Zebra,3,0.36,0
evt_18d1a93d,ZONE_D01,-1.74079,34.61337,21.4,54.7,0.0,31,9638.7,21761.7,51739.6,1333.1,3,10,Dry,Zebra,7,0.36,0
evt_b769d846,ZONE_D02,-1.89383,34.86319,21.8,61.4,0.7,37,18149.0,12577.2,19248.6,1458.5,4,10,Dry,Zebra,1,0.32,0
evt_f2c9c092,ZONE_A04,-2.31997,35.18008,23.6,57.2,0.0,29,2338.3,13521.9,40819.2,1346.0,6,10,Dry,Rhino,0,0.25,0
evt_3c4c10b2,ZONE_C03,-1.94992,34.94792,24.8,57.7,0.0,33,27552.1,23412.6,8031.4,1473.9,6,10,Dry,Zebra,3,0.13,0
evt_d3509d2a,ZONE_D02,-1.75019,34.78161,22.6,50.3,0.0,39,9089.9,5903.9,36887.2,1353.6,6,10,Dry,Zebra,1,0.21,0
evt_65cf018c,ZONE_B05,-2.16536,35.40681,23.3,54.0,0.0,36,15003.6,23300.0,48801.6,1298.7,6,10,Dry,Zebra,5,0.22,0
evt_61de28b3,ZONE_D02,-1.81535,34.85637,25.5,55.8,0.0,31,17409.3,6493.5,26006.8,1475.2,7,10,Dry,Buffalo,1,0.22,0
evt_021038cf,ZONE_B05,-2.29861,35.31196,25.3,47.3,0.0,11,509.7,16581.9,48000.4,1338.1,8,10,Dry,None Detected,5,0.43,0
evt_2005a040,ZONE_B04,-2.24585,35.13971,25.2,42.9,0.0,30,6071.7,8418.8,31437.7,1444.2,9,10,Dry,Elephant,1,0.13,0
evt_fbf742cc,ZONE_B04,-2.26833,35.10571,27.3,42.6,6.6,28,3595.0,12941.7,32066.5,1396.8,9,10,Dry,Zebra,1,0.14,0
evt_7b09392a,ZONE_C03,-1.99689,35.06353,28.4,46.6,0.0,39,33715.2,27203.0,7068.8,1597.1,10,10,Dry,Elephant,3,0.28,0
evt_28fdc116,ZONE_C03,-2.02184,34.93309,30.4,44.5,0.0,38,25920.3,28761.4,7822.1,1544.9,11,10,Dry,Zebra,3,0.23,0
evt_5e0e2191,ZONE_C03,-2.01771,35.05461,31.7,43.6,0.0,32,31391.9,25920.2,6380.5,1557.1,11,10,Dry,Buffalo,3,0.2,0
evt_37c9d85f,ZONE_D02,-1.77805,34.81346,30.2,45.8,0.0,38,12639.1,2862.8,32231.2,1452.2,11,10,Dry,Zebra,1,0.19,0
evt_8728f622,ZONE_D02,-1.86325,34.79875,30.4,44.7,0.0,36,10984.5,7034.4,27044.6,1396.4,11,10,Dry,Zebra,1,0.18,0
evt_25b31579,ZONE_C03,-1.9672,34.93849,30.0,44.9,0.0,39,26504.4,24135.7,7747.7,1516.1,12,10,Dry,Zebra,3,0.18,0
evt_f5d59232,ZONE_B04,-2.28334,35.18236,30.0,41.9,0.0,24,2099.3,9472.0,37459.4,1376.0,12,10,Dry,Buffalo,1,0.27,0
evt_2a9b80fa,ZONE_D02,-1.78414,34.88948,31.2,43.3,0.0,35,21059.9,10100.2,26962.6,1505.7,12,10,Dry,Zebra,1,0.12,0
evt_d61b4bc2,ZONE_B02,-2.26137,34.81025,31.4,41.6,0.0,36,4319.5,29458.0,27987.2,1367.1,12,10,Dry,Lion,22,0.22,0
evt_60676208,ZONE_A03,-2.36451,35.04335,31.2,37.4,0.0,37,7223.1,25249.4,40816.4,1369.0,13,10,Dry,Buffalo,6,0.13,0
evt_98aec2e4,ZONE_A04,-2.44691,35.25925,29.5,38.4,0.0,39,16342.4,28233.5,57439.3,1337.0,13,10,Dry,Zebra,0,0.24,0
evt_b36e5984,ZONE_C05,-1.9784,35.41015,32.3,40.8,0.0,33,35771.7,33948.0,42091.5,1391.2,16,10,Dry,Elephant,7,0.26,0
evt_06ef466c,ZONE_C03,-1.99867,35.02018,30.3,42.0,4.9,37,33525.2,30007.7,2247.5,1607.2,16,10,Dry,Zebra,3,0.16,0
evt_fab62053,ZONE_A03,-2.35995,35.08594,31.2,42.8,0.0,30,6698.7,21839.3,41148.3,1403.3,17,10,Dry,Buffalo,6,0.14,0
evt_6ed84f04,ZONE_B03,-2.29416,35.08973,28.1,42.6,0.0,18,690.7,16116.2,34194.5,1408.3,17,10,Dry,Buffalo,3,0.35,0
evt_d932d910,ZONE_D02,-1.74423,34.78278,33.4,44.6,0.0,33,9200.3,6489.6,37304.5,1376.2,17,10,Dry,Zebra,1,0.18,0
evt_46e8b749,ZONE_A02,-2.33358,34.82554,28.8,45.0,0.0,33,3735.8,36091.6,26123.1,1323.7,19,10,Dry,Buffalo,26,0.26,0
evt_8c911306,ZONE_A04,-2.32791,35.19105,27.9,50.2,0.0,26,3118.8,14257.2,42191.2,1339.4,19,10,Dry,Elephant,0,0.16,0
evt_b8c77f9c,ZONE_C03,-2.04072,35.0215,23.0,55.2,0.0,37,28848.4,26591.0,5119.7,1545.6,21,10,Dry,Elephant,3,0.36,0
evt_ed770e4e,ZONE_B04,-2.29003,35.12782,22.5,58.7,0.0,24,1232.1,12826.6,35238.5,1389.8,23,10,Dry,Buffalo,1,0.52,1
evt_6cf793ec,ZONE_C03,-2.04962,34.92294,23.0,62.1,0.0,39,24774.1,30936.3,10186.9,1533.9,0,10,Dry,Buffalo,3,0.38,0
evt_f54a024f,ZONE_A03,-2.38403,35.00481,20.3,53.8,0.0,37,9362.5,29816.7,42705.2,1410.6,1,10,Dry,Zebra,6,0.31,0
evt_f50231e9,ZONE_A03,-2.32258,35.09867,17.1,51.3,,28,2623.1,17678.5,37507.5,1309.9,1,10,Dry,Zebra,6,0.32,0
evt_497f0a4e,ZONE_A04,-2.41783,35.14155,20.7,61.0,0.0,38,13139.0,25076.6,49050.3,1331.3,2,10,Dry,Buffalo,0,0.34,0
evt_cc4d3954,ZONE_B03,-2.21731,34.94911,20.0,61.9,0.0,33,9194.7,27943.7,24816.7,1486.2,3,10,Dry,Zebra,3,0.32,0
evt_fd559bad,ZONE_B04,-2.28285,35.13663,21.3,58.4,0.0,27,1957.3,11595.1,34924.5,1341.0,3,10,Dry,Zebra,1,0.36,1
evt_eae9ed73,ZONE_D02,-1.85014,34.86905,20.3,61.4,0.0,37,18791.1,9485.8,22123.5,1422.1,3,10,Dry,Elephant,1,0.35,0
evt_2fe4994a,ZONE_A04,-2.34667,35.15823,20.2,60.2,0.0,32,5220.9,16956.4,42367.7,1368.3,3,10,Dry,Zebra,0,0.37,0
evt_ddc9432d,ZONE_B03,-2.29566,35.01626,20.5,65.7,0.0,23,828.3,23019.8,32925.4,1416.9,4,10,Dry,Elephant,3,0.49,1
evt_9c266085,ZONE_B04,-2.18292,35.14864,22.3,55.2,0.0,34,13027.4,6014.7,26201.7,1380.4,6,10,Dry,Buffalo,1,0.15,0
evt_8bbfd2e7,ZONE_C03,-1.93941,35.01693,23.0,54.6,0.0,31,35236.9,28662.3,6995.3,1588.2,6,10,Dry,Elephant,3,0.25,0
