event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident,real_temperature,real_rainfall,real_humidity,real_elevation,terrain_slope,reserve_proximity,road_density,species_occurrence_density
evt_04746bd9,ZONE_C05,-2.08489,35.42707,27.0,75.9,0.0,39,23938.4,28292.1,48387.4,1344.2,13,11,Short Wet,Elephant,3,0.19,0,22.3,0.0,74.1,1316.5,4.55,0.0,0.14368594900403556,47.69
evt_b161634a,ZONE_E05,-1.53198,35.35535,27.2,77.5,14.5,34,72851.8,68543.9,9046.8,1302.3,13,11,Short Wet,Buffalo,12,0.22,0,22.3,0.0,74.1,1282.3,0.34,8767.718179662112,0.02167801522110938,91.71000000000001
evt_fc04e8ab,ZONE_B03,-2.11694,35.07332,29.2,69.9,0.0,35,20356.3,16835.3,15345.2,1465.0,13,11,Short Wet,Zebra,4,0.19,0,22.3,0.0,74.1,1469.8,9.93,0.0,0.05865954793922937,175.0
evt_97c2dc1c,ZONE_B04,-2.28319,35.17177,27.7,69.8,0.0,29,1879.1,9767.1,36821.9,1362.3,13,11,Short Wet,Zebra,0,0.27,0,22.3,0.0,74.1,1363.3,4.63,0.0,0.05266370257025008,116.62
evt_08d948e6,ZONE_B03,-2.26079,35.0411,26.7,71.4,0.0,35,4497.2,18904.9,29355.9,1439.1,13,11,Short Wet,Zebra,4,0.18,0,22.3,0.0,74.1,1375.5,7.29,10632.568265496746,0.02192931124537112,125.92999999999998
evt_cc94adb5,ZONE_D01,-1.74253,34.683,26.7,69.5,0.0,22,1907.9,14489.1,45396.1,1376.9,13,11,Short Wet,Lion,3,0.3,0,22.3,0.0,74.1,1329.4,0.61,2727.219431488532,0.02312700424782647,28.75
evt_0697e627,ZONE_A05,-2.32391,35.34753,27.1,72.5,0.0,30,2865.2,21413.5,52805.8,1340.7,13,11,Short Wet,Buffalo,4,0.26,0,22.3,0.0,74.1,1319.6,5.32,1057.5342438548143,0.023322892709501032,133.73000000000002
evt_f01ca39c,ZONE_E03,-1.56224,35.05661,25.6,70.5,1.9,31,39638.2,38889.9,38399.4,1311.3,13,11,Short Wet,Elephant,3,0.19,0,22.3,0.0,74.1,1344.0,1.3,565.9855822578413,0.022755559393799054,131.07
evt_162b7f48,ZONE_E05,-1.5577,35.4453,28.1,70.8,0.0,37,82543.3,76446.4,6890.1,1337.0,13,11,Short Wet,Zebra,12,0.25,0,22.3,0.0,74.1,1299.5,2.3,10103.39335281028,0.05409823053276769,68.31
evt_130114e0,ZONE_C04,-1.98254,35.18137,29.0,73.6,0.0,30,35311.0,24269.1,20248.1,1437.8,13,11,Short Wet,Zebra,3,0.12,0,22.3,0.0,74.1,1440.5,4.54,0.0,0.07150865096753738,106.29
evt_94b6ed92,ZONE_B04,-2.20365,35.27481,27.1,67.8,0.0,37,10713.7,8322.2,38017.1,1345.8,13,11,Short Wet,Elephant,0,0.14,0,22.3,0.0,74.1,1362.1,6.56,1766.4487687725743,0.0316471697772721,126.24
evt_89ab9b7f,ZONE_C01,-2.03496,34.59809,29.5,71.3,0.0,41,11334.6,7234.7,40590.6,1342.5,13,11,Short Wet,Lion,1,0.16,0,22.5,6.3,73.2,1358.5,0.84,10557.25799755423,0.10613611717997233,109.65
evt_854b40ae,ZONE_D03,-1.77934,34.99344,27.7,68.2,0.0,30,32621.2,21621.7,24547.6,1365.7,13,11,Short Wet,Lion,4,0.14,0,22.5,6.3,73.2,1448.8,1.5,0.0,0.15833901978151566,107.59
evt_4da54003,ZONE_C03,-2.04086,34.90984,28.1,64.6,0.0,40,23345.4,29433.4,11001.5,1524.8,14,11,Short Wet,Elephant,2,0.17,0,22.5,6.3,73.2,1521.0,6.39,7274.445763482445,0.0691952720481598,132.17000000000002
evt_0fd70755,ZONE_A01,-2.48189,34.67337,26.1,66.9,11.5,33,2969.0,43239.6,12221.2,1270.1,14,11,Short Wet,Zebra,24,0.18,0,22.5,6.3,73.2,1298.0,2.52,0.0,0.053550644808946155,139.24
evt_6ee8107c,ZONE_A05,-2.46066,35.42554,26.6,68.0,8.7,39,17882.0,38314.3,69709.3,1237.1,14,11,Short Wet,Zebra,4,0.21,0,22.5,6.3,73.2,1272.0,1.44,0.0,0.029107374253984897,118.89
evt_a150b7b0,ZONE_D01,-1.81187,34.62742,26.9,76.9,0.0,36,8091.7,19225.7,46390.6,1400.0,14,11,Short Wet,Elephant,3,0.16,0,22.5,6.3,73.2,1322.0,2.78,0.0,0.04761799495383566,193.19
evt_77a11872,ZONE_D05,-1.73563,35.44086,26.8,70.4,2.3,31,62755.8,58161.3,15750.2,1317.1,14,11,Short Wet,Elephant,11,0.19,0,22.5,6.3,73.2,1301.2,1.71,0.0,0.05995834866922528,134.51999999999998
evt_f9a3d36b,ZONE_B01,-2.2612,34.68936,28.2,72.1,0.0,25,1363.4,20491.2,18350.8,1352.9,14,11,Short Wet,Zebra,31,0.37,1,22.5,6.3,73.2,1343.0,3.65,0.0,0.04559582787534103,112.85
evt_70b2cb7a,ZONE_D05,-1.8847,35.30206,28.1,74.6,30.4,32,46184.1,36848.4,33476.5,1424.6,14,11,Short Wet,Zebra,11,0.23,0,22.5,6.3,73.2,1378.9,3.68,4511.323297920668,0.04779898959620713,125.14
evt_23034539,ZONE_E03,-1.66586,35.08018,27.6,66.7,0.0,35,42256.8,34528.1,36294.7,1351.0,14,11,Short Wet,Elephant,3,0.2,0,22.5,6.3,73.2,1372.9,1.94,768.3478957283785,0.022586318169962195,158.99
evt_e966758a,ZONE_A02,-2.36828,34.88351,28.4,70.6,0.0,39,7607.6,39833.1,31694.3,1337.4,14,11,Short Wet,Buffalo,20,0.18,0,22.5,6.3,73.2,1363.1,1.26,0.0,0.04634926764364558,112.00999999999999
evt_909d5833,ZONE_A01,-2.31336,34.56959,27.1,70.0,0.0,28,1752.5,23963.9,10209.1,1310.4,14,11,Short Wet,Zebra,24,0.35,1,22.5,6.3,73.2,1306.0,3.54,0.0,0.2447095629279636,82.82
evt_803af75c,ZONE_E02,-1.68813,34.85364,27.4,67.4,23.1,38,17083.6,13793.7,38303.4,1404.9,14,11,Short Wet,Zebra,1,0.22,0,22.5,6.3,73.2,1383.6,4.82,8904.206578858306,4.290437593393034,35.19
evt_3cdc304e,ZONE_D01,-1.75609,34.62759,28.3,69.5,0.0,32,8112.6,19773.9,49482.2,1369.4,14,11,Short Wet,Lion,3,0.11,0,22.5,6.3,73.2,1322.0,2.78,0.0,1.4667499925397178,139.25
evt_9dcd6d07,ZONE_A01,-2.36871,34.61365,26.5,69.7,0.0,35,7702.7,29917.9,3795.3,1325.4,14,11,Short Wet,Buffalo,24,0.13,0,22.5,6.3,73.2,1311.1,4.25,9981.106614671657,0.04507342887162577,50.55
evt_281f8f05,ZONE_B03,-2.21723,35.04295,27.2,66.2,7.4,32,9246.7,17555.1,24622.3,1421.8,14,11,Short Wet,Buffalo,4,0.21,0,22.5,6.3,73.2,1457.7,8.02,0.0,0.05369820143031383,159.48
evt_954de207,ZONE_C05,-2.04718,35.33818,28.5,66.9,0.0,36,28113.3,22902.3,37944.3,1362.2,14,11,Short Wet,Zebra,3,0.16,0,22.5,6.3,73.2,1382.9,6.96,0.0,0.06188056728495676,211.11
evt_bfcf5ff3,ZONE_A05,-2.46005,35.44226,26.9,71.7,15.5,36,17801.2,39504.8,70933.8,1268.3,14,11,Short Wet,Buffalo,4,0.21,0,22.5,6.3,73.2,1272.0,1.44,0.0,0.11522982723101864,187.16
evt_14d6e738,ZONE_A04,-2.43272,35.11579,28.5,76.3,0.0,36,14762.5,27516.2,49806.1,1310.3,14,11,Short Wet,Zebra,6,0.16,0,22.5,6.3,73.2,1350.0,3.81,2754.0099646407893,0.023272146768407553,218.09999999999997
evt_fea040ec,ZONE_B02,-2.23114,34.89485,28.5,70.7,0.0,36,7697.6,34081.7,28232.5,1399.7,14,11,Short Wet,Zebra,33,0.2,0,22.5,6.3,73.2,1433.9,5.67,4799.820898604685,0.38888174737874304,35.19
evt_35bce89d,ZONE_C01,-1.97533,34.59598,27.9,71.0,0.0,35,11579.0,13870.1,44982.2,1322.2,14,11,Short Wet,Elephant,1,0.15,0,22.5,6.3,73.2,1358.5,0.84,0.0,0.06701065503961273,70.46000000000001
evt_cfad2b96,ZONE_E04,-1.61851,35.23053,26.9,75.1,7.0,38,58970.5,51932.9,18948.7,1389.9,14,11,Short Wet,Zebra,10,0.15,0,22.5,6.3,73.2,1328.8,3.7,1395.666177430133,0.9954562003386596,96.75999999999999
evt_df4bb32f,ZONE_A03,-2.43359,35.0094,26.6,69.3,18.1,36,14855.3,33512.8,45636.1,1358.1,14,11,Short Wet,Elephant,2,0.12,0,22.5,6.3,73.2,1366.4,0.97,2437.9507968238486,0.03220970909788646,56.83
evt_83cc0164,ZONE_C03,-2.09645,35.08072,29.7,71.5,0.0,38,22657.1,17556.4,13981.9,1473.9,14,11,Short Wet,Buffalo,2,0.27,0,22.5,6.3,73.2,1469.8,9.93,0.0,0.46069841671815087,35.4
evt_b9b37cfb,ZONE_A04,-2.42898,35.29896,29.0,66.1,0.0,36,14345.4,27733.6,58126.8,1312.2,14,11,Short Wet,Buffalo,6,0.21,0,22.5,6.3,73.2,1326.1,1.86,9566.232929764343,0.08467033116115505,30.55
evt_d8068697,ZONE_B04,-2.18822,35.21121,27.0,73.3,0.0,62,12433.8,1807.1,31446.1,1404.6,14,11,Short Wet,Rhino,0,0.31,0,22.5,6.3,73.2,1404.9,2.58,0.0,0.1468832598183347,143.73
evt_c2db1c9b,ZONE_E01,-1.60249,34.54681,28.7,72.5,0.0,31,17026.9,35696.2,67011.6,1332.4,14,11,Short Wet,Zebra,2,0.16,0,22.5,6.3,73.2,1285.0,2.34,0.0,0.06544114595600753,83.91
evt_05d9f4b0,ZONE_B02,-2.11132,34.75816,26.3,70.0,31.7,35,6463.3,17619.6,29588.1,1396.6,15,11,Short Wet,Elephant,33,0.2,1,26.2,0.0,65.2,1426.8,5.71,0.0,0.07015205698133492,186.45999999999998
evt_2be65f42,ZONE_D03,-1.86647,34.97433,28.6,71.8,0.0,35,30487.6,20736.2,15119.5,1504.7,15,11,Short Wet,Zebra,4,0.27,0,26.2,0.0,65.2,1529.9,2.67,0.0,0.6629714493619264,148.15000000000003
evt_804382ed,ZONE_C04,-1.9336,35.15749,29.7,67.2,9.7,39,40745.3,29997.0,18996.0,1468.5,15,11,Short Wet,Zebra,3,0.17,0,26.2,0.0,65.2,1433.0,0.94,9558.098128355248,0.03589471827474095,2.35
evt_bdfbfea1,ZONE_C02,-1.99386,34.84558,27.6,76.6,22.5,38,16184.4,22143.2,17173.8,1549.4,15,11,Short Wet,Buffalo,2,0.26,0,26.2,0.0,65.2,1446.5,2.23,0.0,0.2571680441680408,57.05
evt_ece07433,ZONE_B04,-2.17532,35.13405,27.7,67.6,24.2,38,13864.2,7824.8,24534.6,1460.2,15,11,Short Wet,Buffalo,0,0.23,0,26.2,0.0,65.2,1424.0,5.04,0.0,0.1407389638649702,53.99999999999999
evt_b6f09e9b,ZONE_E05,-1.55692,35.48204,28.0,68.2,0.0,37,82626.7,78074.9,10300.4,1283.5,15,11,Short Wet,Lion,12,0.27,0,26.2,0.0,65.2,1276.5,3.05,11119.662028458699,0.024261314878637627,74.52
evt_cfc7d944,ZONE_E05,-1.56318,35.35492,28.2,71.2,7.1,33,72796.7,67063.7,6471.1,1361.8,15,11,Short Wet,Elephant,12,0.21,0,26.2,0.0,65.2,1299.5,2.3,0.0,0.062277345025732164,160.43
evt_9f29208d,ZONE_A01,-2.45626,34.65265,28.4,70.8,0.0,36,5269.9,40044.0,8564.6,1297.6,15,11,Short Wet,Zebra,24,0.13,0,26.2,0.0,65.2,1298.0,2.52,1786.961435419464,0.04624421486819028,152.24
evt_6241b378,ZONE_A04,-2.39811,35.14924,26.7,69.1,0.0,39,10917.3,22739.0,47271.6,1334.3,15,11,Short Wet,Buffalo,6,0.22,0,26.2,0.0,65.2,1350.0,3.81,0.0,1.0493349060720005,164.36
evt_9b1c0284,ZONE_E03,-1.54954,35.02009,27.7,69.0,0.0,34,35592.7,37067.8,42599.2,1293.6,15,11,Short Wet,Buffalo,3,0.14,0,26.2,0.0,65.2,1340.6,4.23,0.0,0.6349747236946943,233.10000000000002
evt_51034a70,ZONE_A03,-2.43303,35.03251,29.2,70.3,0.0,36,14793.4,31900.9,48190.8,1337.5,15,11,Short Wet,Buffalo,2,0.19,0,26.2,0.0,65.2,1366.4,0.97,0.0,0.028695703628126155,251.35
evt_5f61a415,ZONE_D02,-1.75775,34.81125,30.4,69.0,0.0,43,12392.6,4861.7,34141.8,1418.7,15,11,Short Wet,Lion,5,0.16,0,26.2,0.0,65.2,1412.3,8.09,0.0,1.7673042211794203,152.7
evt_5e45d757,ZONE_B01,-2.17697,34.56383,26.8,70.0,13.1,38,13683.1,9455.8,25123.1,1331.3,15,11,Short Wet,Buffalo,31,0.2,0,26.2,0.0,65.2,1323.2,3.61,10546.630502295478,0.12740808590407268,62.489999999999995
evt_2c2a00f0,ZONE_B02,-2.2795,34.7982,29.0,71.6,0.1,24,2444.1,29721.2,25776.6,1423.1,15,11,Short Wet,Zebra,33,0.3,0,26.2,0.0,65.2,1365.2,2.17,0.0,0.33197654157390083,19.18
evt_80cd16b7,ZONE_D04,-1.82261,35.28944,26.7,67.5,0.0,34,53088.6,43125.1,27635.2,1346.2,15,11,Short Wet,Elephant,15,0.15,0,26.2,0.0,65.2,1362.0,7.14,7704.747818330366,0.020807759099895653,131.07
evt_0c6dabb1,ZONE_E03,-1.67156,34.9758,28.7,70.5,0.0,33,30668.1,24201.9,36619.6,1415.4,15,11,Short Wet,Zebra,3,0.22,0,26.2,0.0,65.2,1395.3,7.81,0.0,0.07836399041224747,168.07000000000002
evt_dec05cd3,ZONE_B05,-2.13086,35.3294,28.5,68.8,0.0,38,18824.7,16304.5,39390.1,1378.1,15,11,Short Wet,Elephant,6,0.27,0,26.2,0.0,65.2,1386.3,2.49,5935.961355620294,0.027560777439623027,44.19
evt_47ebdd0b,ZONE_D05,-1.85447,35.3104,28.3,69.3,12.9,32,49545.5,40332.9,29996.5,1354.5,15,11,Short Wet,Buffalo,11,0.14,0,26.2,0.0,65.2,1378.9,3.68,0.0,0.036022340888800804,0.0
evt_6d32ab22,ZONE_A02,-2.33543,34.74627,27.5,76.6,0.0,36,3943.0,30813.4,17765.4,1315.7,15,11,Short Wet,Zebra,20,0.17,0,26.2,0.0,65.2,1343.0,3.65,0.0,0.09569682927472896,50.44
evt_aae407fc,ZONE_C03,-2.08202,34.98954,28.8,67.9,0.0,34,24238.7,26814.4,9193.5,1516.1,15,11,Short Wet,Buffalo,2,0.2,0,26.2,0.0,65.2,1512.2,8.28,0.0,0.09641965427422532,33.99
evt_f1a6f990,ZONE_D04,-1.75355,35.14332,27.8,72.8,7.6,37,49281.8,38505.6,31697.1,1403.7,15,11,Short Wet,Buffalo,15,0.18,0,26.2,0.0,65.2,1456.7,8.18,0.0,1.547546650740083,128.79999999999998
evt_6909c2b3,ZONE_E04,-1.64543,35.207,27.4,72.4,0.0,37,56353.0,48390.6,22039.1,1355.4,15,11,Short Wet,Rhino,10,0.18,0,26.2,0.0,65.2,1328.8,3.7,7935.167544541679,0.024013325639902824,150.33
evt_fca20bef,ZONE_B03,-2.18516,35.04525,31.5,69.4,0.0,40,12785.8,17273.4,21193.9,1453.7,15,11,Short Wet,Zebra,4,0.18,0,26.2,0.0,65.2,1457.7,8.02,8858.048747451438,0.07682238691900799,167.36
evt_7a9410d8,ZONE_A01,-2.31113,34.58579,31.7,73.0,26.6,24,1321.0,23529.6,10007.2,1293.3,15,11,Short Wet,Buffalo,24,0.28,0,26.2,0.0,65.2,1306.0,3.54,0.0,0.10146486267903665,205.42000000000002
evt_f1a22e5c,ZONE_D03,-1.76277,35.09825,27.7,74.5,15.1,39,44263.6,33405.7,28549.2,1430.1,15,11,Short Wet,Buffalo,4,0.24,0,26.2,0.0,65.2,1456.7,8.18,2432.861530826816,0.033152836548381616,123.69
evt_4c800110,ZONE_D02,-1.75375,34.89289,27.5,70.8,0.0,31,21461.2,11534.4,29857.7,1350.0,15,11,Short Wet,Zebra,5,0.11,0,26.2,0.0,65.2,1438.7,5.18,0.0,18.46072235935043,165.21
evt_584f375d,ZONE_A02,-2.46702,34.8737,25.9,64.4,5.6,32,18585.5,46860.2,31306.3,1372.6,15,11,Short Wet,Zebra,20,0.21,0,26.2,0.0,65.2,1304.1,5.21,0.0,0.05389121504315871,98.4
evt_99dc51ae,ZONE_D05,-1.82287,35.3121,27.5,75.8,16.5,37,53056.2,43746.0,26638.3,1345.6,15,11,Short Wet,Buffalo,11,0.24,0,22.7,13.2,67.6,1362.0,7.14,0.0,0.0825155374946026,244.58
evt_a1d9fe3a,ZONE_C02,-1.91422,34.87695,28.1,74.0,0.0,32,19676.5,15311.9,16672.2,1518.7,16,11,Short Wet,Buffalo,2,0.19,0,22.7,13.2,67.6,1470.2,11.13,0.0,0.06291138874430094,72.58000000000001
evt_38a929eb,ZONE_C05,-1.95047,35.34045,28.1,70.8,0.0,30,38868.0,31834.6,38232.5,1353.2,16,11,Short Wet,Zebra,3,0.23,0,22.7,13.2,67.6,1382.9,6.96,1321.7536820120692,0.0406584176992778,140.76
evt_35a920ac,ZONE_C05,-1.96289,35.32695,25.4,76.5,4.3,33,37500.3,29901.8,36566.9,1403.0,16,11,Short Wet,Lion,3,0.22,0,22.7,13.2,67.6,1382.9,6.96,454.4336984289844,0.022962742833771557,56.72
evt_58dcf180,ZONE_C03,-1.92922,35.06482,28.5,74.1,0.0,34,40543.0,32751.1,10668.9,1559.0,16,11,Short Wet,Buffalo,2,0.24,0,22.7,13.2,67.6,1468.2,1.02,7358.002435453626,0.08161631618277528,61.34
evt_3c63c508,ZONE_D04,-1.87908,35.12163,28.5,71.3,0.0,35,46815.3,36731.5,19065.1,1437.4,16,11,Short Wet,Lion,15,0.2,0,22.7,13.2,67.6,1468.2,1.02,0.0,0.1711172343823761,181.09
evt_48ee388c,ZONE_C03,-1.95241,34.96487,24.8,71.2,0.0,31,29437.7,24958.6,6576.1,1525.4,16,11,Short Wet,Zebra,2,0.19,0,22.7,13.2,67.6,1600.6,10.23,0.0,0.24003638654907022,201.82999999999998
evt_86998c54,ZONE_C05,-1.9462,35.45028,27.6,67.9,8.1,31,39353.4,39622.8,38899.0,1371.2,16,11,Short Wet,Buffalo,3,0.16,0,22.7,13.2,67.6,1321.5,2.77,534.4342269089275,0.08221966828604822,128.88
evt_779d33ff,ZONE_D05,-1.77793,35.48918,28.6,71.6,0.0,37,58061.4,56880.3,22129.1,1276.7,16,11,Short Wet,Buffalo,11,0.27,0,22.7,13.2,67.6,1300.0,3.58,0.0,0.10044384709641156,153.57000000000002
evt_44bfd235,ZONE_B01,-2.13776,34.60003,26.8,76.2,16.8,50,11122.8,4199.2,29159.3,1314.4,16,11,Short Wet,Buffalo,31,0.21,0,22.7,13.2,67.6,1349.4,5.48,5700.840943531013,0.021051823751337455,257.87
evt_76dad03f,ZONE_D03,-1.83685,35.04092,29.1,74.7,5.2,33,37905.6,27087.3,18702.3,1484.8,16,11,Short Wet,Zebra,4,0.21,0,22.7,13.2,67.6,1448.8,1.5,0.0,0.14022706531088489,27.02
evt_602d3dea,ZONE_A01,-2.44527,34.59569,28.5,72.8,4.1,31,11611.1,38395.0,5056.3,1284.4,16,11,Short Wet,Buffalo,24,0.19,0,22.7,13.2,67.6,1311.1,4.25,9508.838878301063,0.024829117195802473,120.44000000000001
evt_80cbade6,ZONE_B05,-2.23321,35.32813,27.5,72.5,7.7,37,7488.6,14707.2,44741.8,1369.8,16,11,Short Wet,Buffalo,6,0.12,0,22.7,13.2,67.6,1362.1,6.56,4800.13950917226,0.0321129135708391,99.59
evt_aad2e036,ZONE_E04,-1.60603,35.23445,27.6,69.5,0.0,38,59406.2,52885.2,18413.6,1374.1,16,11,Short Wet,Zebra,10,0.15,0,22.7,13.2,67.6,1328.8,3.7,3411.08170461176,0.04122232340260115,218.06
evt_98451042,ZONE_C01,-2.04778,34.51729,26.8,69.2,0.0,41,20306.2,10870.8,40228.2,1344.9,16,11,Short Wet,Zebra,1,0.18,0,22.7,13.2,67.6,1317.3,2.18,0.0,0.11073514617335656,245.86999999999998
evt_e6146ee0,ZONE_D03,-1.7911,34.99326,27.5,69.4,6.7,31,32599.1,21502.3,23240.7,1440.6,16,11,Short Wet,Zebra,4,0.18,0,22.7,13.2,67.6,1448.8,1.5,0.0,12.769238123050682,104.76
evt_6aa10399,ZONE_A02,-2.47657,34.86246,26.9,69.0,0.0,34,18051.0,48498.4,30375.4,1334.3,16,11,Short Wet,Elephant,20,0.25,0,22.7,13.2,67.6,1304.1,5.21,7889.498701309434,0.040075667453396205,190.92
evt_fc440da8,ZONE_B05,-2.12679,35.46667,28.0,66.3,0.0,35,19277.7,30729.3,53740.3,1252.6,16,11,Short Wet,Zebra,6,0.21,0,22.7,13.2,67.6,1315.5,1.08,0.0,0.02789364710284115,159.53
evt_d35b704b,ZONE_C01,-2.07543,34.64425,27.7,70.0,9.5,42,6210.8,5625.4,36424.2,1364.0,16,11,Short Wet,Elephant,1,0.19,0,22.7,13.2,67.6,1349.4,5.48,10474.248226170777,0.022693111895914445,79.03999999999999
evt_7d3e6a8d,ZONE_D03,-1.76829,34.93874,26.0,72.8,4.5,33,26535.8,15817.3,26648.9,1445.6,16,11,Short Wet,Buffalo,4,0.23,0,22.7,13.2,67.6,1438.7,5.18,0.0,0.1391370619566363,109.49000000000001
evt_898eba2f,ZONE_A01,-2.38252,34.69223,28.4,67.3,0.0,21,1025.0,33044.5,10429.4,1260.1,16,11,Short Wet,Lion,24,0.37,0,22.7,13.2,67.6,1328.5,1.07,0.0,0.05622595654054788,138.65
evt_4dd02f75,ZONE_A03,-2.49959,35.04822,25.5,72.4,0.0,38,22195.6,37337.9,51010.3,1272.3,16,11,Short Wet,Zebra,2,0.15,0,22.7,13.2,67.6,1309.9,2.88,191.0584406213332,0.05095862610919908,194.79
evt_959ea087,ZONE_D04,-1.82239,35.19226,28.4,76.6,0.0,34,53108.2,41997.3,29095.4,1388.7,16,11,Short Wet,Buffalo,15,0.25,0,22.7,13.2,67.6,1393.6,2.04,0.0,0.1270471282219654,68.02
evt_14ad02bc,ZONE_A05,-2.45812,35.40614,27.0,68.2,0.0,36,17605.6,36719.3,68053.7,1288.3,16,11,Short Wet,Buffalo,4,0.14,0,22.7,13.2,67.6,1272.0,1.44,0.0,0.02857894727713964,162.1
evt_9a375d87,ZONE_C04,-2.03764,35.17916,26.8,71.5,0.0,35,29180.1,18201.7,20344.0,1490.7,16,11,Short Wet,Zebra,3,0.25,0,22.7,13.2,67.6,1440.5,4.54,0.0,0.0826809652061006,128.4
evt_2627bcb0,ZONE_D03,-1.85509,34.92929,28.5,74.1,0.0,36,25499.3,15621.0,17926.7,1474.6,16,11,Short Wet,Zebra,4,0.26,0,22.7,13.2,67.6,1470.2,11.13,0.0,0.02559095770036187,191.94
evt_510c634e,ZONE_A05,-2.40671,35.47938,27.3,69.0,0.0,39,11865.9,38624.0,69873.9,1303.0,16,11,Short Wet,Zebra,4,0.27,0,22.7,13.2,67.6,1268.9,2.76,0.0,0.0657094174146643,162.52999999999997
evt_f0edd1d1,ZONE_E04,-1.66451,35.23698,26.3,74.5,12.3,40,59684.4,50850.6,19488.0,1322.8,16,11,Short Wet,Zebra,10,0.16,0,22.0,8.2,76.4,1366.9,2.11,0.0,0.4607528009683359,49.94
evt_5592b774,ZONE_B03,-2.17834,35.03076,25.4,72.9,0.0,36,13528.3,18958.6,20122.6,1423.7,16,11,Short Wet,Zebra,4,0.18,0,22.0,8.2,76.4,1457.7,8.02,0.0,0.18271409537654573,190.03
evt_e2908e46,ZONE_A04,-2.32542,35.12034,24.5,74.3,0.0,28,2965.9,16517.0,38576.4,1405.6,16,11,Short Wet,Zebra,6,0.17,0,22.0,8.2,76.4,1386.0,4.43,9768.256636478898,0.029119277638436632,166.61999999999998
evt_6d54b9ad,ZONE_A05,-2.37539,35.40104,26.9,72.0,0.0,30,8389.5,29652.2,61057.2,1294.4,16,11,Short Wet,Rhino,4,0.21,0,22.0,8.2,76.4,1297.3,4.71,0.0,0.15870438924596594,67.46000000000001
evt_e380086c,ZONE_D03,-1.84002,34.99479,26.7,67.9,10.9,35,32771.7,22101.7,17798.8,1493.1,17,11,Short Wet,Zebra,4,0.13,0,22.0,8.2,76.4,1448.8,1.5,0.0,0.055942683369214236,1.72
evt_0cd1b3e8,ZONE_B01,-2.1592,34.55121,29.2,71.0,0.0,41,15696.2,8527.8,27319.4,1320.9,17,11,Short Wet,Lion,31,0.25,1,22.0,8.2,76.4,1323.2,3.61,8671.598466734275,0.09829680603368762,126.64
evt_490e79b8,ZONE_D05,-1.80605,35.45904,26.7,72.6,2.7,32,54924.6,52417.2,23833.2,1269.3,17,11,Short Wet,Zebra,11,0.18,0,22.0,8.2,76.4,1300.0,3.58,0.0,0.03825011209784446,3.05
evt_3e8a4ec4,ZONE_A05,-2.36991,35.44114,25.5,68.8,20.7,30,7778.5,32784.0,63988.5,1289.2,17,11,Short Wet,Lion,4,0.17,0,22.0,8.2,76.4,1297.3,4.71,0.0,0.2459681306179979,193.08
evt_20e34cb9,ZONE_C03,-2.08027,34.9135,24.7,71.5,,40,23744.6,33620.5,13117.7,1529.4,17,11,Short Wet,Zebra,2,0.24,0,22.0,8.2,76.4,1473.9,2.17,3670.9007957316235,0.48562109265299735,134.82000000000002
evt_d54e1857,ZONE_A03,-2.34995,34.93172,26.6,72.8,10.8,34,5565.3,34154.7,37271.4,1389.1,17,11,Short Wet,Zebra,2,0.15,0,22.0,8.2,76.4,1376.4,7.11,0.0,5.545184670083228,135.31
evt_fd66acab,ZONE_D05,-1.79232,35.35953,27.8,68.3,33.7,37,56452.2,48675.2,21852.9,1354.5,17,11,Short Wet,Lion,11,0.23,0,22.0,8.2,76.4,1338.3,2.2,0.0,0.09359554251691819,261.35999999999996
evt_cd985614,ZONE_C05,-1.91719,35.3556,27.6,72.5,0.0,30,42566.5,35887.0,35613.8,1354.9,17,11,Short Wet,Zebra,3,0.14,0,22.0,8.2,76.4,1332.8,3.88,0.0,0.04849948364074463,86.0
evt_e6259fe8,ZONE_A01,-2.3039,34.51143,26.7,78.2,0.0,23,1087.5,24716.5,14526.0,1275.9,17,11,Short Wet,Rhino,24,0.25,1,22.0,8.2,76.4,1298.1,3.15,2246.18493570872,0.04398169674960081,65.21
evt_260b3f5e,ZONE_A03,-2.38461,34.94136,25.5,68.7,0.0,38,9445.7,35315.0,37963.0,1366.4,17,11,Short Wet,Zebra,2,0.17,0,22.0,8.2,76.4,1363.1,1.26,0.0,0.12840709892324328,60.480000000000004
evt_06954717,ZONE_D01,-1.74825,34.55058,28.5,71.1,0.0,35,16611.7,28312.3,57256.5,1283.8,17,11,Short Wet,Zebra,3,0.21,0,22.0,8.2,76.4,1306.0,3.17,0.0,0.16603475968840142,189.60999999999999
evt_5496e915,ZONE_D02,-1.8585,34.76547,24.1,73.9,0.0,41,7342.7,7551.9,30444.7,1438.5,17,11,Short Wet,Zebra,5,0.22,0,22.0,8.2,76.4,1433.8,0.8,0.0,0.062334963584911154,211.11
evt_4126545f,ZONE_E02,-1.62569,34.82256,25.6,76.3,39.2,39,13627.3,19543.6,46056.7,1335.7,17,11,Short Wet,Zebra,1,0.23,0,22.0,8.2,76.4,1334.4,2.64,0.0,0.04214505692565421,112.85
